#tweet_id,user_follower_count,user_followee_count,followers_per_followee,user_listed_count,user_status_count,user_bio_exists,word_count,unique_char_count,digits_count,url_count,urls_per_word,hashtag_count,hashtags_per_word,position_of_hashtag,swear_words_count,users_menttioned_count,spam_words_in_bio_count,spam_words_in_tweet_count,expanded_url_length,dot_in_expanded_url,no_of_subdomain,no_of_redirection,age_of_account,class
4.40E+17,63,429,0.146853147,0,49,0,3,25,2,0,0,0,0,-1,39,0,0,41,0,0,0,0,819,non-spam
4.40E+17,209,163,1.282208589,0,4879,1,8,28,1,0,0,0,0,-1,64,0,30,66,0,0,0,0,1080,non-spam
4.40E+17,486,565,0.860176991,1,24489,1,9,20,0,0,0,0,0,-1,51,0,38,51,0,0,0,0,977,non-spam
4.40E+17,8613,596,14.45134228,42,8899,1,19,40,2,1,0.052631579,0,0,-1,116,0,144,118,27,2,0,2,1104,non-spam
4.40E+17,44,125,0.352,0,270,0,4,13,0,0,0,0,0,-1,23,0,0,23,0,0,0,0,161,non-spam
4.40E+17,84,2001,0.04197901,3,263,1,10,33,1,1,0.1,3,0.3,71,102,0,69,103,54,2,2,2,1424,non-spam
4.40E+17,59,62,0.951612903,0,944,1,3,15,0,0,0,0,0,-1,26,1,82,26,0,0,0,0,266,non-spam
4.40E+17,426,482,0.883817427,1,14620,1,11,31,1,0,0,0,0,-1,80,1,30,82,0,0,0,0,1027,non-spam
4.40E+17,421,568,0.741197183,0,34757,1,22,27,0,0,0,0,0,-1,121,1,55,121,0,0,0,0,959,non-spam
4.40E+17,159,255,0.623529412,0,236,1,6,18,0,0,0,0,0,-1,39,1,19,39,0,0,0,0,33,non-spam
4.40E+17,6,5,1.2,0,16,0,4,23,2,1,0.25,0,0,-1,40,0,0,41,25,1,1,1,11,non-spam
4.40E+17,243,307,0.791530945,0,3809,1,23,21,0,0,0,0,0,-1,113,0,16,113,0,0,0,0,36,non-spam
4.40E+17,3024,289,10.46366782,65,4166,1,21,49,6,1,0.047619048,0,0,-1,144,3,130,146,22,2,1,3,1757,non-spam
4.40E+17,413,368,1.122282609,0,19691,1,4,7,0,0,0,0,0,-1,16,0,48,16,0,0,0,0,342,non-spam
4.40E+17,181,737,0.245590231,0,1246,1,6,15,0,0,0,0,0,-1,27,0,85,27,0,0,0,0,842,non-spam
4.40E+17,139,652,0.213190184,0,4479,1,15,45,7,1,0.066666667,2,0.133333333,4,139,1,29,141,107,3,3,1,396,non-spam
4.40E+17,24,135,0.177777778,0,19,1,3,21,3,0,0,0,0,-1,37,0,20,38,0,0,0,0,20,non-spam
4.40E+17,360,267,1.348314607,1,7983,1,10,18,0,0,0,0,0,-1,46,0,14,46,0,0,0,0,1247,non-spam
4.40E+17,232,101,2.297029703,0,3196,1,9,25,2,0,0,0,0,-1,57,1,105,58,0,0,0,0,338,non-spam
4.40E+17,262,235,1.114893617,1,8033,1,1,10,0,0,0,1,1,0,12,0,51,12,0,0,0,0,629,non-spam
4.40E+17,154,52,2.961538462,1,528,1,5,15,0,0,0,0,0,-1,40,1,57,40,0,0,0,0,55,non-spam
4.40E+17,1114,801,1.390761548,1,159076,1,25,28,0,0,0,0,0,-1,137,0,144,137,0,0,0,0,1109,spam
4.40E+17,26,142,0.183098592,1,7416,0,21,30,0,0,0,0,0,-1,121,1,0,122,0,0,0,0,1723,non-spam
4.40E+17,92,116,0.793103448,0,132,1,7,30,2,1,0.142857143,4,0.571428571,10,75,0,98,77,39,2,3,2,61,non-spam
4.40E+17,4909,1481,3.314652262,265,111823,1,13,24,3,0,0,0,0,-1,68,1,120,68,0,0,0,0,1887,non-spam
4.40E+17,328,311,1.054662379,1,5572,1,5,13,0,0,0,0,0,-1,27,0,42,27,0,0,0,0,90,non-spam
4.40E+17,160,334,0.479041916,0,1623,1,7,17,2,0,0,0,0,-1,33,0,107,33,0,0,0,0,348,non-spam
4.40E+17,231,239,0.966527197,1,13303,1,10,18,0,0,0,0,0,-1,46,0,102,46,0,0,0,0,424,non-spam
4.40E+17,558,608,0.917763158,32,30223,1,5,30,2,1,0.2,0,0,-1,44,0,50,46,55,3,4,1,1599,non-spam
4.40E+17,133,113,1.17699115,1,3612,1,6,14,0,0,0,0,0,-1,34,0,69,34,0,0,0,0,1596,non-spam
4.40E+17,142,256,0.5546875,0,1301,1,19,28,0,0,0,0,0,-1,109,1,22,109,0,0,0,0,199,non-spam
4.40E+17,3213,3201,1.003748828,34,8446,1,18,35,4,0,0,3,0.166666667,90,133,2,161,133,0,0,0,0,772,non-spam
4.40E+17,15,29,0.517241379,0,103,1,8,30,5,0,0,0,0,-1,55,0,93,57,0,0,0,0,284,non-spam
4.40E+17,508,441,1.151927438,0,9839,1,4,14,0,0,0,0,0,-1,27,1,22,27,0,0,0,0,1278,non-spam
4.40E+17,1,6,0.166666667,0,231,0,8,28,1,1,0.125,0,0,-1,71,0,0,73,122,3,9,2,103,non-spam
4.40E+17,260,226,1.150442478,3,19386,1,6,29,0,0,0,1,0.166666667,37,54,1,150,54,0,0,0,0,571,non-spam
4.40E+17,988,763,1.294888598,0,19149,1,14,23,0,0,0,0,0,-1,71,0,19,71,0,0,0,0,566,non-spam
4.40E+17,12,20,0.6,0,179,1,20,36,11,0,0,0,0,-1,117,1,100,118,0,0,0,0,53,spam
4.40E+17,599,583,1.027444254,0,33447,1,5,11,0,0,0,0,0,-1,21,0,53,21,0,0,0,0,763,non-spam
4.40E+17,616,934,0.659528908,0,43685,1,7,34,0,0,0,0,0,-1,63,1,95,64,0,0,0,0,885,non-spam
4.40E+17,50935,14329,3.554679322,1081,51916,1,9,33,2,1,0.111111111,0,0,-1,77,0,54,78,48,1,4,1,2369,non-spam
4.40E+17,1711,974,1.756673511,3,54612,1,9,20,0,0,0,0,0,-1,65,0,151,65,0,0,0,0,1741,non-spam
4.40E+17,223,122,1.827868852,0,13969,1,6,14,0,0,0,0,0,-1,27,0,3,27,0,0,0,0,403,non-spam
4.40E+17,1089,891,1.222222222,3,26886,0,11,19,0,0,0,0,0,-1,67,0,0,70,0,0,0,0,829,non-spam
4.40E+17,6,31,0.193548387,0,878,1,22,35,7,1,0.045454545,0,0,-1,137,0,117,139,61,3,3,2,1364,non-spam
4.40E+17,81,258,0.313953488,0,1272,1,11,23,0,0,0,0,0,-1,73,1,16,73,0,0,0,0,1059,non-spam
4.40E+17,4057,436,9.305045872,268,15419,1,12,39,1,1,0.083333333,0,0,-1,96,2,66,97,30,1,1,1,1956,non-spam
4.40E+17,9,39,0.230769231,0,73,1,5,16,0,0,0,0,0,-1,37,0,13,37,0,0,0,0,0,spam
4.40E+17,476,175,2.72,0,8057,1,5,10,0,0,0,0,0,-1,22,0,100,22,0,0,0,0,595,non-spam
4.40E+17,254,252,1.007936508,0,4566,0,16,25,7,0,0,0,0,-1,75,0,0,75,0,0,0,0,1691,non-spam
4.40E+17,19,121,0.157024793,0,103,1,17,33,4,0,0,0,0,-1,122,1,114,124,0,0,0,0,105,non-spam
4.40E+17,2455,311,7.893890675,6,28587,1,11,30,0,0,0,0,0,-1,71,3,124,71,0,0,0,0,924,non-spam
4.40E+17,1053,968,1.087809917,0,52534,1,11,18,0,0,0,0,0,-1,51,0,19,51,0,0,0,0,904,non-spam
4.40E+17,44,88,0.5,0,105,0,5,16,0,0,0,0,0,-1,32,1,0,32,0,0,0,0,220,non-spam
4.40E+17,350,299,1.170568562,1,7983,1,6,21,3,0,0,0,0,-1,42,1,100,42,0,0,0,0,735,non-spam
4.40E+17,2378,672,3.538690476,45,1007,1,6,29,2,1,0.166666667,0,0,-1,46,0,89,48,0,0,-2,-1,1543,non-spam
4.40E+17,1078,1678,0.642431466,3,3289,1,12,18,1,0,0,0,0,-1,53,0,12,53,0,0,0,0,222,non-spam
4.40E+17,175,225,0.777777778,0,175,0,12,33,6,1,0.083333333,0,0,-1,91,0,0,93,27,1,0,3,1151,non-spam
4.40E+17,334,1032,0.323643411,1,3338,1,4,13,0,0,0,0,0,-1,25,0,78,25,0,0,0,0,1155,non-spam
4.40E+17,624,589,1.05942275,1,4874,1,15,22,0,0,0,0,0,-1,77,0,9,77,0,0,0,0,676,non-spam
4.40E+17,17775,17960,0.989699332,946,61957,1,12,43,4,1,0.083333333,3,0.25,85,101,1,157,103,30,2,2,2,2389,non-spam
4.40E+17,120,107,1.121495327,0,4439,1,9,21,0,0,0,0,0,-1,47,0,93,47,0,0,0,0,618,non-spam
4.40E+17,32,50,0.64,0,842,1,17,31,2,0,0,0,0,-1,103,0,25,105,0,0,0,0,16,non-spam
4.40E+17,544,344,1.581395349,0,21810,1,7,22,0,0,0,0,0,-1,42,1,58,42,0,0,0,0,1346,spam
4.40E+17,455,425,1.070588235,3,20442,1,11,25,0,0,0,0,0,-1,53,0,31,53,0,0,0,0,1080,non-spam
4.40E+17,140,248,0.564516129,4,364,1,10,31,0,1,0.1,0,0,-1,98,0,160,101,111,4,3,1,506,non-spam
4.40E+17,863,3,287.6666667,50,196858,1,19,41,1,1,0.052631579,0,0,-1,140,0,128,142,179,1,5,3,697,spam
4.40E+17,2580,725,3.55862069,21,4915,1,10,35,3,0,0,1,0.1,58,97,4,96,98,0,0,0,0,340,non-spam
4.40E+17,467,687,0.679767103,2,9208,1,10,18,2,0,0,0,0,-1,50,0,64,50,0,0,0,0,1106,non-spam
4.40E+17,370,298,1.241610738,3,11862,1,15,31,1,1,0.066666667,0,0,-1,107,0,34,110,24,1,2,1,800,non-spam
4.40E+17,3,1,3,0,6035,0,14,27,0,0,0,0,0,-1,106,0,0,106,0,0,0,0,361,non-spam
4.40E+17,647,565,1.145132743,3,48395,1,9,18,0,0,0,0,0,-1,52,0,13,53,0,0,0,0,749,non-spam
4.40E+17,385,593,0.649241147,0,25138,0,5,15,0,0,0,0,0,-1,28,1,0,29,0,0,0,0,1242,non-spam
4.40E+17,1,78,0.012820513,0,1138,1,12,47,6,0,0,3,0.25,68,131,3,19,131,0,0,0,0,362,spam
4.40E+17,20,135,0.148148148,0,59,1,7,31,2,1,0.142857143,0,0,-1,60,0,157,61,84,3,3,3,929,non-spam
4.40E+17,67,321,0.208722741,0,539,1,6,22,0,0,0,0,0,-1,49,0,21,51,0,0,0,0,359,non-spam
4.40E+17,359,391,0.918158568,2,25493,1,11,28,3,0,0,0,0,-1,62,1,29,62,0,0,0,0,1583,non-spam
4.40E+17,157,286,0.548951049,0,8723,1,5,16,1,0,0,0,0,-1,32,2,41,32,0,0,0,0,223,non-spam
4.40E+17,791,337,2.347181009,23,9506,1,19,26,1,0,0,0,0,-1,105,0,35,105,0,0,0,0,139,non-spam
4.40E+17,172,152,1.131578947,0,2663,1,9,29,3,0,0,0,0,-1,55,1,18,55,0,0,0,0,647,non-spam
4.40E+17,286,210,1.361904762,6,65074,1,17,25,0,0,0,0,0,-1,88,1,5,88,0,0,0,0,1353,non-spam
4.40E+17,4,23,0.173913043,0,21,1,7,32,2,1,0.142857143,1,0.142857143,5,58,0,139,60,50,3,1,1,140,non-spam
4.40E+17,130,295,0.440677966,3,584,1,10,32,2,0,0,0,0,-1,85,4,63,85,0,0,0,0,433,non-spam
4.40E+17,93,127,0.732283465,0,1041,0,31,28,3,0,0,0,0,-1,139,0,0,139,0,0,0,0,29,non-spam
4.40E+17,245,102,2.401960784,0,26074,1,9,21,0,0,0,0,0,-1,48,1,38,48,0,0,0,0,1187,non-spam
4.40E+17,434,899,0.482758621,7,5560,1,11,28,0,0,0,0,0,-1,70,1,123,70,0,0,0,0,642,non-spam
4.40E+17,73,104,0.701923077,0,88,0,19,24,0,0,0,0,0,-1,100,0,0,100,0,0,0,0,203,spam
4.40E+17,2036,2052,0.992202729,6,62974,1,18,38,4,1,0.055555556,3,0.166666667,0,137,0,112,140,23,2,0,3,706,non-spam
4.40E+17,474,215,2.204651163,2,8395,1,7,18,0,0,0,0,0,-1,33,0,23,33,0,0,0,0,298,non-spam
4.40E+17,707,1590,0.444654088,1,1116,0,3,25,1,0,0,1,0.333333333,0,38,0,0,40,0,0,0,0,821,non-spam
4.40E+17,186,218,0.853211009,3,10681,1,5,16,0,0,0,0,0,-1,32,0,66,32,0,0,0,0,1678,non-spam
4.40E+17,259,260,0.996153846,0,36926,1,6,15,0,0,0,0,0,-1,30,0,19,30,0,0,0,0,747,non-spam
4.40E+17,243,317,0.766561514,0,28068,1,7,18,0,0,0,0,0,-1,48,0,140,48,0,0,0,0,1289,non-spam
4.40E+17,8,88,0.090909091,0,110,1,13,37,3,1,0.076923077,0,0,-1,81,1,48,83,62,3,1,2,24,non-spam
4.40E+17,1109,1352,0.820266272,65,3037,1,7,28,3,1,0.142857143,2,0.285714286,18,70,0,65,72,39,2,3,2,1625,non-spam
4.40E+17,316,196,1.612244898,1,65679,1,7,15,0,0,0,0,0,-1,32,0,18,32,0,0,0,0,1361,non-spam
4.40E+17,850,605,1.404958678,0,18692,1,9,20,0,0,0,0,0,-1,46,0,97,46,0,0,0,0,1065,non-spam
4.40E+17,185,187,0.989304813,0,6539,1,10,19,0,0,0,0,0,-1,48,0,100,48,0,0,0,0,125,non-spam
4.40E+17,166,156,1.064102564,0,2316,1,4,10,0,0,0,0,0,-1,19,0,11,19,0,0,0,0,158,non-spam
4.40E+17,313,428,0.731308411,3,9864,1,9,24,2,0,0,0,0,-1,69,2,88,71,0,0,0,0,513,non-spam
4.40E+17,309,226,1.367256637,0,1543,1,10,18,0,0,0,1,0.1,47,52,0,88,52,0,0,0,0,389,non-spam
4.40E+17,2051,194,10.57216495,19,25964,1,4,15,0,0,0,0,0,-1,30,0,14,30,0,0,0,0,228,non-spam
4.40E+17,14997,12917,1.161028103,231,39061,1,14,25,0,0,0,2,0.142857143,18,90,0,153,90,0,0,0,0,964,non-spam
4.40E+17,16,97,0.164948454,0,66,0,1,14,0,0,0,0,0,-1,21,1,0,21,0,0,0,0,6,non-spam
4.40E+17,420,962,0.436590437,0,721,1,5,22,0,0,0,1,0.2,0,46,0,37,46,0,0,0,0,1001,non-spam
4.40E+17,128,703,0.182076814,0,124,1,10,23,0,0,0,1,0.1,12,62,0,32,62,0,0,0,0,143,non-spam
4.40E+17,1725,298,5.788590604,2,13531,1,15,24,0,0,0,0,0,-1,73,0,49,73,0,0,0,0,656,non-spam
4.40E+17,1225,1730,0.708092486,1,9193,1,10,26,0,0,0,5,0.5,16,139,1,153,140,0,0,0,0,121,non-spam
4.40E+17,4673,4172,1.12008629,6,11115,1,27,26,0,0,0,0,0,-1,140,0,160,141,0,0,0,0,525,non-spam
4.40E+17,67,93,0.720430108,0,1291,0,6,19,2,0,0,1,0.166666667,12,44,1,0,44,0,0,0,0,164,non-spam
4.40E+17,673,569,1.182776801,4,25953,1,5,23,0,0,0,1,0.2,13,50,1,40,50,0,0,0,0,1715,non-spam
4.40E+17,9,968,0.009297521,0,285,1,3,12,2,0,0,2,0.666666667,3,22,0,35,22,0,0,0,0,59,spam
4.40E+17,2763,2788,0.991032999,2,55563,1,15,37,1,1,0.066666667,0,0,-1,108,1,121,110,97,2,4,2,624,non-spam
4.40E+17,483,166,2.909638554,0,1664,1,5,16,0,0,0,0,0,-1,33,0,45,34,0,0,0,0,487,non-spam
4.40E+17,613,1538,0.398569571,0,8363,1,12,25,0,0,0,0,0,-1,74,1,77,74,0,0,0,0,792,non-spam
4.40E+17,465,79,5.886075949,0,25829,1,18,32,1,1,0.055555556,5,0.277777778,93,121,0,19,123,130,1,2,2,30,spam
4.40E+17,132,164,0.804878049,0,5769,1,14,22,0,0,0,0,0,-1,68,0,8,69,0,0,0,0,462,non-spam
4.40E+17,143,210,0.680952381,0,1931,1,7,19,0,0,0,1,0.142857143,39,47,0,81,48,0,0,0,0,590,non-spam
4.40E+17,716,642,1.115264798,1,31489,1,9,23,0,0,0,0,0,-1,47,1,9,47,0,0,0,0,1514,non-spam
4.40E+17,639,526,1.214828897,9,35508,1,11,23,0,0,0,1,0.090909091,43,55,0,154,55,0,0,0,0,963,non-spam
4.40E+17,501,376,1.332446809,0,15999,0,6,21,0,0,0,0,0,-1,32,1,0,32,0,0,0,0,731,non-spam
4.40E+17,206,201,1.024875622,0,1519,1,3,11,0,0,0,0,0,-1,17,0,9,17,0,0,0,0,195,non-spam
4.40E+17,165,325,0.507692308,0,1001,0,6,19,0,0,0,0,0,-1,34,0,0,34,0,0,0,0,19,non-spam
4.40E+17,858,1175,0.730212766,1,552,1,17,31,2,1,0.058823529,0,0,-1,105,0,113,107,27,2,1,3,1018,spam
4.40E+17,272,349,0.779369628,0,4514,1,7,26,1,1,0.142857143,0,0,-1,60,0,99,61,29,1,2,2,1156,non-spam
4.40E+17,72,599,0.120200334,0,177,1,5,12,0,0,0,0,0,-1,24,0,58,24,0,0,0,0,517,non-spam
4.40E+17,13,16,0.8125,0,148,1,18,25,2,0,0,0,0,-1,83,0,100,83,0,0,0,0,54,spam
4.40E+17,10,26,0.384615385,1,15,1,6,16,0,0,0,0,0,-1,33,0,100,33,0,0,0,0,200,non-spam
4.40E+17,425,548,0.775547445,3,2993,1,12,25,0,0,0,0,0,-1,67,1,141,68,0,0,0,0,781,non-spam
4.40E+17,4156,749,5.548731642,151,5860,1,11,20,0,0,0,0,0,-1,56,0,102,56,0,0,0,0,1983,non-spam
4.40E+17,207,159,1.301886792,0,3490,1,25,31,0,0,0,1,0.04,123,132,0,28,132,0,0,0,0,1065,non-spam
4.40E+17,548,362,1.513812155,1,23091,1,9,22,3,0,0,0,0,-1,52,1,50,52,0,0,0,0,1357,non-spam
4.40E+17,20,51,0.392156863,0,7129,1,21,30,2,0,0,4,0.19047619,23,111,0,126,111,0,0,0,0,895,non-spam
4.40E+17,293,291,1.006872852,1,6356,1,5,11,0,0,0,0,0,-1,25,0,67,25,0,0,0,0,766,non-spam
4.40E+17,102,104,0.980769231,0,4082,1,20,34,2,1,0.05,2,0.1,91,126,0,43,127,39,2,3,2,1021,non-spam
4.40E+17,1200,866,1.385681293,0,12747,1,7,31,4,0,0,0,0,-1,66,1,57,67,0,0,0,0,884,non-spam
4.40E+17,793,956,0.829497908,0,17405,0,3,9,0,0,0,0,0,-1,15,0,0,15,0,0,0,0,498,non-spam
4.40E+17,536,392,1.367346939,1,12520,1,6,30,2,0,0,0,0,-1,64,1,10,66,0,0,0,0,952,non-spam
4.40E+17,94,71,1.323943662,0,6186,1,11,24,0,0,0,0,0,-1,74,1,114,74,0,0,0,0,1082,non-spam
4.40E+17,498,217,2.294930876,0,12938,1,9,18,0,0,0,0,0,-1,48,0,93,48,0,0,0,0,695,non-spam
4.40E+17,14,134,0.104477612,0,996,0,17,40,2,1,0.058823529,2,0.117647059,88,132,0,0,133,54,2,2,2,489,non-spam
4.40E+17,0,0,0,0,8,0,9,16,0,0,0,0,0,-1,48,0,0,48,0,0,0,0,0,spam
4.40E+17,489,449,1.08908686,2,13622,1,5,32,1,0,0,0,0,-1,63,1,138,65,0,0,0,0,700,non-spam
4.40E+17,40982,1469,27.89788972,237,8502,1,7,16,0,0,0,1,0.142857143,27,35,0,160,36,0,0,0,0,1040,non-spam
4.40E+17,405,877,0.461801596,2,9145,1,20,30,1,0,0,0,0,-1,116,1,62,116,0,0,0,0,1076,non-spam
4.40E+17,517,479,1.079331942,1,7932,1,6,18,0,0,0,0,0,-1,44,1,108,45,0,0,0,0,542,non-spam
4.40E+17,381,578,0.65916955,0,7892,1,11,15,0,0,0,0,0,-1,49,0,152,49,0,0,0,0,405,non-spam
4.40E+17,734,325,2.258461538,1,31245,1,8,19,0,0,0,0,0,-1,40,0,77,40,0,0,0,0,995,non-spam
4.40E+17,1470,1426,1.03085554,19,38991,1,3,9,0,0,0,0,0,-1,15,0,153,15,0,0,0,0,1041,non-spam
4.40E+17,17,0,0,0,18476,0,11,28,0,0,0,0,0,-1,85,0,0,85,0,0,0,0,366,spam
4.40E+17,69,281,0.245551601,0,764,1,8,26,1,1,0.125,0,0,-1,56,0,70,58,55,3,1,2,282,non-spam
4.40E+17,49,167,0.293413174,2,2691,1,11,28,0,0,0,0,0,-1,83,3,152,83,0,0,0,0,1942,non-spam
4.40E+17,1,5,0.2,0,29249,1,19,36,4,1,0.052631579,0,0,-1,137,0,72,138,133,2,4,2,129,spam
4.40E+17,79,199,0.396984925,2,4344,1,9,34,2,1,0.111111111,0,0,-1,65,0,121,67,129,2,6,3,993,non-spam
4.40E+17,365,222,1.644144144,0,2301,1,6,27,1,1,0.166666667,0,0,-1,51,0,115,53,74,2,3,2,975,non-spam
4.40E+17,386,340,1.135294118,0,2554,1,11,15,0,0,0,0,0,-1,40,0,64,40,0,0,0,0,60,non-spam
4.40E+17,828,694,1.193083573,0,29187,1,12,38,2,0,0,0,0,-1,78,1,54,79,0,0,0,0,499,non-spam
4.40E+17,265,440,0.602272727,0,20212,1,5,16,0,0,0,1,0.2,24,37,0,104,37,0,0,0,0,752,non-spam
4.40E+17,125,111,1.126126126,0,4546,1,12,20,0,0,0,0,0,-1,58,0,10,58,0,0,0,0,183,non-spam
4.40E+17,350,296,1.182432432,0,8641,1,7,18,0,0,0,0,0,-1,36,0,69,36,0,0,0,0,272,non-spam
4.40E+17,369,273,1.351648352,3,11145,0,2,12,0,0,0,0,0,-1,15,0,0,15,0,0,0,0,1708,non-spam
4.40E+17,593,479,1.237995825,1,16325,1,7,13,0,0,0,0,0,-1,33,0,103,33,0,0,0,0,810,non-spam
4.40E+17,40648,213,190.8356808,282,7416,1,17,28,0,0,0,2,0.117647059,83,106,0,162,107,0,0,0,0,1089,non-spam
4.40E+17,245,206,1.189320388,0,9757,1,5,15,0,0,0,0,0,-1,25,0,28,25,0,0,0,0,804,non-spam
4.40E+17,435,230,1.891304348,0,11211,1,6,19,0,0,0,0,0,-1,34,0,14,34,0,0,0,0,1433,non-spam
4.40E+17,227,255,0.890196078,1,3930,1,6,19,0,0,0,0,0,-1,48,0,50,48,0,0,0,0,509,non-spam
4.40E+17,126,1848,0.068181818,1,16233,1,15,36,1,1,0.066666667,1,0.066666667,0,114,0,148,116,84,3,2,2,99,non-spam
4.40E+17,483,426,1.133802817,4,26730,0,5,23,0,0,0,0,0,-1,42,0,0,44,0,0,0,0,755,non-spam
4.40E+17,41,59,0.694915254,0,137,0,13,20,3,0,0,0,0,-1,69,1,0,69,0,0,0,0,31,non-spam
4.40E+17,296,357,0.829131653,3,1467,1,7,28,2,0,0,1,0.142857143,13,58,1,55,58,0,0,0,0,130,spam
4.40E+17,388,226,1.716814159,1,9043,1,10,24,0,0,0,0,0,-1,55,1,14,55,0,0,0,0,989,non-spam
4.40E+17,1605,2002,0.801698302,58,63495,1,15,34,7,0,0,1,0.066666667,67,96,0,155,97,0,0,0,0,622,non-spam
4.40E+17,39,114,0.342105263,0,389,0,18,37,1,1,0.055555556,2,0.111111111,89,132,0,0,133,54,2,2,2,1118,non-spam
4.40E+17,14,22,0.636363636,0,121,1,6,19,0,0,0,1,0.166666667,31,46,0,20,46,0,0,0,0,10,non-spam
4.40E+17,364,261,1.394636015,0,30057,1,13,18,0,0,0,0,0,-1,68,0,20,68,0,0,0,0,1270,non-spam
4.40E+17,45,168,0.267857143,1,136,1,13,36,4,0,0,1,0.076923077,27,138,7,72,138,0,0,0,0,397,non-spam
4.40E+17,8,35,0.228571429,0,175,0,4,28,1,1,0.25,0,0,-1,49,1,0,50,42,2,2,1,310,non-spam
4.40E+17,117,127,0.921259843,1,278,1,8,17,0,0,0,0,0,-1,40,1,16,40,0,0,0,0,262,non-spam
4.40E+17,1767,1911,0.924646782,22,3608,1,13,19,0,0,0,0,0,-1,63,0,42,63,0,0,0,0,571,non-spam
4.40E+17,1964,502,3.912350598,6,47178,1,5,12,0,0,0,0,0,-1,22,0,67,22,0,0,0,0,524,non-spam
4.40E+17,306,378,0.80952381,0,9829,1,23,33,0,0,0,3,0.130434783,87,118,0,125,118,0,0,0,0,967,non-spam
4.40E+17,466,308,1.512987013,2,13273,1,10,19,5,0,0,0,0,-1,39,0,41,39,0,0,0,0,1304,non-spam
4.40E+17,282,801,0.352059925,0,942,0,23,22,0,0,0,0,0,-1,134,0,0,134,0,0,0,0,734,non-spam
4.40E+17,200,408,0.490196078,0,1470,1,7,25,1,1,0.142857143,0,0,-1,65,0,37,66,38,2,1,2,514,non-spam
4.40E+17,8,39,0.205128205,0,31,1,15,22,0,0,0,0,0,-1,80,0,13,80,0,0,0,0,0,spam
4.40E+17,925,1994,0.463891675,8,473,1,21,27,0,0,0,0,0,-1,140,3,90,141,0,0,0,0,2088,non-spam
4.40E+17,17,28,0.607142857,0,7080,0,14,26,0,0,0,0,0,-1,89,0,0,89,0,0,0,0,76,spam
4.40E+17,227,491,0.462321792,0,3527,1,5,14,0,0,0,0,0,-1,22,0,154,22,0,0,0,0,320,non-spam
4.40E+17,110,105,1.047619048,1,18960,1,10,23,0,0,0,2,0.2,11,63,1,49,63,0,0,0,0,334,spam
4.40E+17,1659,792,2.09469697,8,366691,1,21,45,13,1,0.047619048,0,0,-1,135,0,34,136,93,3,1,2,231,spam
4.40E+17,343,308,1.113636364,0,7573,1,9,28,2,0,0,0,0,-1,89,4,29,89,0,0,0,0,619,spam
4.40E+17,87,158,0.550632911,0,1221,1,27,23,0,0,0,0,0,-1,138,0,161,138,0,0,0,0,795,non-spam
4.40E+17,66,77,0.857142857,0,1645,1,11,35,1,1,0.090909091,3,0.272727273,0,102,0,101,103,39,2,3,2,386,non-spam
4.40E+17,178,495,0.35959596,3,7848,1,18,28,0,0,0,0,0,-1,109,0,71,109,0,0,0,0,1476,non-spam
4.40E+17,10402,812,12.81034483,9,15762,0,18,53,22,1,0.055555556,1,0.055555556,0,137,0,0,138,55,2,2,4,38,spam
4.40E+17,1583,1560,1.01474359,87,13496,1,23,30,3,0,0,0,0,-1,131,1,155,131,0,0,0,0,1483,non-spam
4.40E+17,250,515,0.485436893,2,3655,1,14,32,0,1,0.071428571,0,0,-1,97,0,73,101,60,3,1,2,1624,non-spam
4.40E+17,12969,746,17.3847185,38,23141,1,4,23,0,0,0,0,0,-1,35,2,27,35,0,0,0,0,1272,non-spam
4.40E+17,260,171,1.520467836,1,24969,1,15,27,0,0,0,0,0,-1,80,1,156,80,0,0,0,0,808,non-spam
4.40E+17,1068,113,9.451327434,26,1710,1,22,29,3,0,0,0,0,-1,130,0,50,130,0,0,0,0,1343,non-spam
4.40E+17,3,81,0.037037037,0,2177,0,12,48,6,0,0,3,0.25,68,131,3,0,131,0,0,0,0,351,spam
4.40E+17,246,187,1.315508021,0,11656,1,7,24,0,0,0,0,0,-1,39,1,43,39,0,0,0,0,934,non-spam
4.40E+17,42,300,0.14,0,7,1,9,32,2,1,0.111111111,2,0.222222222,28,69,0,55,71,75,2,3,2,49,non-spam
4.40E+17,976,1522,0.641261498,0,569,1,12,30,4,1,0.083333333,0,0,-1,85,0,96,86,27,2,1,3,1183,non-spam
4.40E+17,1,0,0,0,569,1,4,14,0,0,0,0,0,-1,23,0,51,23,0,0,0,0,136,spam
4.40E+17,716,914,0.783369803,0,20,1,8,21,1,0,0,3,0.375,18,54,0,89,55,0,0,0,0,147,non-spam
4.40E+17,840,715,1.174825175,1,28296,1,8,20,0,0,0,0,0,-1,40,0,15,40,0,0,0,0,1010,non-spam
4.40E+17,257,263,0.977186312,1,14601,1,12,32,3,1,0.083333333,0,0,-1,91,0,56,93,27,1,0,3,496,non-spam
4.40E+17,392,372,1.053763441,0,10776,1,6,16,0,0,0,0,0,-1,30,1,21,30,0,0,0,0,1026,non-spam
4.40E+17,574,715,0.802797203,6,2122,1,21,47,12,0,0,0,0,-1,141,0,116,141,0,0,0,0,1766,non-spam
4.40E+17,57,67,0.850746269,0,2070,1,10,26,3,0,0,0,0,-1,70,1,65,70,0,0,0,0,574,non-spam
